Survived,Sex,Age,SibSp,Parch,Fare,AgeBand,Embarked_filled,CabinKnown,Age_imputed,Age_cap,Fare_cap,Fare_log1p,FamilySize,IsAlone,Sex_bin,Pclass_2,Pclass_3,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Age_cap_z,Fare_cap_z,Fare_log1p_z,SibSp_z,Parch_z,FamilySize_z
0,male,27.0,0,0,7.8958,18-29,S,0,27.0,27.0,7.8958,2.1855792552411137,1,1,0,False,True,False,True,False,True,False,False,-0.14882664463671416,-0.7890040358414437,-0.8019236166026618,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,30.0,0,0,12.35,30-44,Q,0,30.0,30.0,12.35,2.5915163848462583,1,1,1,True,False,True,False,True,False,False,False,0.08692593688652077,-0.5714089104441106,-0.38278544498532663,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,22.0,1,1,29.0,18-29,S,0,22.0,22.0,29.0,3.4011973816621555,3,0,1,True,False,False,True,False,False,True,False,-0.5417476138421057,0.24197145816654914,0.4532263111425748,0.4327933656785018,0.7676298785983874,0.6792945838081278
0,male,,8,2,69.55,,S,0,25.0,25.0,65.6344,4.256321678298823,11,0,0,False,True,False,True,False,True,False,False,-0.30599503231887076,2.0316232164746784,1.3361591794576348,6.784163299176891,2.0089333664952354,5.64037224096421
1,female,36.0,0,0,135.6333,30-44,C,1,36.0,36.0,65.6344,4.91730069488021,1,1,1,False,False,False,False,True,False,False,False,0.5584310999329906,2.0316232164746784,2.0186331792044068,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,61.0,0,0,6.2375,60+,S,0,61.0,57.75,6.2375,1.9792758428991135,1,1,0,False,True,False,True,False,True,False,False,2.267637315976444,-0.8700147664881139,-1.0149359989180027,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,36.0,0,0,13.0,30-44,S,1,36.0,36.0,13.0,2.6390573296152584,1,1,1,True,False,False,True,False,False,True,False,0.5584310999329906,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,31.0,1,1,20.525,30-44,S,0,31.0,31.0,20.525,3.0692150503137943,3,0,1,False,True,False,True,False,False,True,False,0.16551013072759907,-0.17204647720734526,0.11044794172866994,0.4327933656785018,0.7676298785983874,0.6792945838081278
1,female,16.0,0,1,57.9792,10-17,C,1,16.0,16.0,57.9792,4.077184839375167,2,0,1,False,False,False,False,True,False,False,False,-1.0132527768885755,1.6576538832741783,1.1511968252901217,-0.47454519624983954,0.7676298785983874,0.059159876663617626
1,female,,2,0,23.25,,Q,0,21.5,21.5,23.25,3.188416617383492,3,0,1,False,True,True,False,True,False,False,False,-0.5810397107626448,-0.03892566612842342,0.23352593393921808,1.340131927606843,-0.4736736092984604,0.6792945838081278
0,male,45.5,0,0,28.5,45-59,S,1,45.5,45.5,28.5,3.3843902633457743,1,1,0,False,False,False,True,False,True,False,False,1.3049809414232345,0.21754562127133412,0.4358726267231761,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,38.0,0,1,153.4625,30-44,S,1,38.0,38.0,65.6344,5.039951348430309,2,0,0,False,False,False,True,False,True,False,False,0.7155994876151472,2.0316232164746784,2.14527242190355,-0.47454519624983954,0.7676298785983874,0.059159876663617626
0,male,16.0,2,0,18.0,10-17,S,0,16.0,16.0,18.0,2.9444389791664403,3,0,0,False,True,False,True,False,True,False,False,-1.0132527768885755,-0.29539695352818096,-0.01838583697289204,1.340131927606843,-0.4736736092984604,0.6792945838081278
1,female,,1,0,133.65,,S,0,35.0,35.0,65.6344,4.902678819257608,2,0,1,False,False,False,True,False,False,True,False,0.4798469060919123,2.0316232164746784,2.003535801391161,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,,0,0,7.8958,,S,0,25.0,25.0,7.8958,2.1855792552411137,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.7890040358414437,-0.8019236166026618,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,29.0,1,0,66.6,18-29,S,1,29.0,29.0,65.6344,4.213607983048918,2,0,0,False,False,False,True,False,True,False,False,0.008341743045442463,2.0316232164746784,1.2920564383571118,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,female,41.0,0,0,134.5,30-44,C,1,41.0,41.0,65.6344,4.908971640319756,1,1,1,False,False,False,False,True,False,False,False,0.9513520691383821,2.0316232164746784,2.010033264475824,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,45.0,0,0,8.05,45-59,S,0,45.0,45.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,1.2656888445026953,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,45.0,0,0,35.5,45-59,S,1,45.0,45.0,35.5,3.597312260588446,1,1,0,False,False,False,True,False,True,False,False,1.2656888445026953,0.5595073378043441,0.6557188297748954,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,2.0,1,1,26.0,0-9,S,1,2.0,2.0,26.0,3.295836866004329,3,0,0,True,False,False,True,False,False,False,False,-2.1134314906636718,0.0954164367952591,0.3444394801955362,0.4327933656785018,0.7676298785983874,0.6792945838081278
1,female,24.0,3,2,263.0,18-29,S,1,24.0,24.0,65.6344,5.575949103146316,6,0,1,False,False,False,True,True,False,False,False,-0.38457922615994905,2.0316232164746784,2.6987007794454887,2.2474704895351842,2.0089333664952354,2.5396987052416584
0,male,28.0,0,0,13.0,18-29,S,0,28.0,28.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,True,False,False,-0.07024245079563585,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,25.0,0,0,13.0,18-29,S,0,25.0,25.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,True,False,False,-0.30599503231887076,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,36.0,0,0,13.0,30-44,S,0,36.0,36.0,13.0,2.6390573296152584,1,1,0,True,False,False,True,False,True,False,False,0.5584310999329906,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,24.0,0,0,13.0,18-29,S,1,24.0,24.0,13.0,2.6390573296152584,1,1,1,True,False,False,True,True,False,False,False,-0.38457922615994905,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,40.0,0,0,13.0,30-44,S,0,40.0,40.0,13.0,2.6390573296152584,1,1,1,True,False,False,True,True,False,False,False,0.8727678752973038,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,,1,0,16.1,,S,0,21.5,21.5,16.1,2.8390784635086144,2,0,1,False,True,False,True,False,False,True,False,-0.5810397107626448,-0.3882151337299979,-0.12717266791993012,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,male,3.0,1,1,15.9,0-9,S,0,3.0,3.0,15.9,2.8273136219290276,3,0,0,False,True,False,True,False,False,False,False,-2.0348472968225937,-0.39798546848808397,-0.1393201011784549,0.4327933656785018,0.7676298785983874,0.6792945838081278
0,male,42.0,0,0,8.6625,30-44,S,0,42.0,42.0,8.6625,2.2682524139135403,1,1,0,False,True,False,True,False,True,False,False,1.0299362629794604,-0.7515494575463212,-0.7165619336211217,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,23.0,0,0,9.225,18-29,S,0,23.0,23.0,9.225,2.3248357019288655,1,1,0,False,True,False,True,False,True,False,False,-0.4631634200010274,-0.7240703910392043,-0.658138561741074,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,35.0,,S,1,40.0,40.0,35.0,3.58351893845611,1,1,0,False,False,False,True,False,True,False,False,0.8727678752973038,0.5350815009091292,0.6414769499431594,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,15.0,1,1,7.2292,10-17,C,0,15.0,15.0,7.2292,2.1076888046179385,3,0,0,False,True,False,False,False,True,False,False,-1.0918369707296538,-0.8215685615901446,-0.8823470582632056,0.4327933656785018,0.7676298785983874,0.6792945838081278
0,male,25.0,1,0,17.8,18-29,S,0,25.0,25.0,17.8,2.9338568698359038,2,0,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.30516728828626694,-0.029312075627065143,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,,0,0,7.225,,C,0,25.0,25.0,7.225,2.1071782966514356,1,1,0,False,True,False,False,False,True,False,False,-0.30599503231887076,-0.8217737386200644,-0.8828741679067217,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,28.0,0,0,9.5,18-29,S,0,28.0,28.0,9.5,2.3513752571634776,1,1,0,False,True,False,True,False,True,False,False,-0.07024245079563585,-0.710636180746836,-0.6307359423566569,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,22.0,0,1,55.0,18-29,S,1,22.0,22.0,55.0,4.02535169073515,2,0,1,False,False,False,True,True,False,False,False,-0.5417476138421057,1.5121149767177293,1.0976780669265336,-0.47454519624983954,0.7676298785983874,0.059159876663617626
0,female,38.0,0,0,13.0,30-44,S,0,38.0,38.0,13.0,2.6390573296152584,1,1,1,True,False,False,True,True,False,False,False,0.7155994876151472,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,,0,0,7.8792,,Q,0,21.5,21.5,7.8792,2.1837114628556327,1,1,1,False,True,True,False,True,False,False,False,-0.5810397107626448,-0.789814973626365,-0.8038521494426432,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,,0,0,7.8792,,Q,0,21.5,21.5,7.8792,2.1837114628556327,1,1,1,False,True,True,False,True,False,False,False,-0.5810397107626448,-0.789814973626365,-0.8038521494426432,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,40.0,1,4,27.9,30-44,S,0,40.0,40.0,27.9,3.3638415951183864,6,0,0,False,True,False,True,False,True,False,False,0.8727678752973038,0.18823461699707605,0.4146557174979072,0.4327933656785018,4.491540342288931,2.5396987052416584
0,male,29.0,1,0,27.7208,18-29,C,0,29.0,29.0,27.7208,3.357621598945279,2,0,0,True,False,False,False,False,True,False,False,0.008341743045442463,0.1794803970538311,0.4082334475616762,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,female,45.0,0,1,14.4542,45-59,C,0,45.0,45.0,14.4542,2.737880811060884,2,0,1,False,True,False,False,False,False,True,False,1.2656888445026953,-0.46861521845428766,-0.23166125968823223,-0.47454519624983954,0.7676298785983874,0.059159876663617626
0,male,35.0,0,0,7.05,30-44,S,0,35.0,35.0,7.05,2.0856720914304723,1,1,0,False,True,False,True,False,True,False,False,0.4798469060919123,-0.8303227815333896,-0.9050797531497118,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,1,0,15.5,,Q,0,25.0,25.0,15.5,2.803360380906535,2,0,0,False,True,True,False,False,True,False,False,-0.30599503231887076,-0.417526138004256,-0.16405229962564447,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,30.0,0,0,7.25,30-44,S,0,30.0,30.0,7.25,2.1102132003465894,1,1,0,False,True,False,True,False,True,False,False,0.08692593688652077,-0.8205524467753036,-0.8797405693934278,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,60.0,1,0,75.25,60+,C,1,60.0,57.75,65.6344,4.334017415487521,2,0,1,False,False,False,False,False,False,True,False,2.267637315976444,2.0316232164746784,1.4163815756188534,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,female,,0,0,7.2292,,C,0,21.5,21.5,7.2292,2.1076888046179385,1,1,1,False,True,False,False,False,False,True,False,-0.5810397107626448,-0.8215685615901446,-0.8823470582632056,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,,0,0,7.75,,Q,0,21.5,21.5,7.75,2.169053700369523,1,1,1,False,True,True,False,True,False,False,False,-0.5810397107626448,-0.7961266098800885,-0.8189865811572414,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,24.0,0,0,69.3,18-29,C,1,24.0,24.0,65.6344,4.252771798816619,1,1,1,False,False,False,False,False,False,False,True,-0.38457922615994905,2.0316232164746784,1.3324938581871215,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,25.0,1,0,55.4417,18-29,C,1,25.0,25.0,55.4417,4.0332082470129285,2,0,0,False,False,False,False,False,True,False,False,-0.30599503231887076,1.533692761030962,1.1057901177672143,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,18.0,1,0,6.4958,18-29,S,0,18.0,18.0,6.4958,2.0143428636837015,2,0,0,False,True,False,True,False,True,False,False,-0.8560843892064189,-0.8573963791480459,-0.9787286015064478,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,19.0,0,0,8.05,18-29,S,0,19.0,19.0,8.05,2.2027647577118348,1,1,0,False,True,False,True,False,True,False,False,-0.7775001953653405,-0.7814711077429595,-0.7841792430073967,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,22.0,0,0,135.6333,18-29,C,0,22.0,22.0,65.6344,4.91730069488021,1,1,0,False,False,False,False,False,True,False,False,-0.5417476138421057,2.0316232164746784,2.0186331792044068,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,3.0,3,1,21.075,0-9,S,0,3.0,3.0,21.075,3.0944457464900235,5,0,1,False,True,False,True,True,False,False,False,-2.0348472968225937,-0.14517805662260871,0.1364991380659541,2.2474704895351842,0.7676298785983874,1.9195639980971482
1,female,,1,0,82.1708,,C,0,35.0,35.0,65.6344,4.420896324687287,2,0,1,False,False,False,False,False,False,True,False,0.4798469060919123,2.0316232164746784,1.5060857797883969,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,female,22.0,0,0,7.25,18-29,S,0,22.0,22.0,7.25,2.1102132003465894,1,1,1,False,True,False,True,True,False,False,False,-0.5417476138421057,-0.8205524467753036,-0.8797405693934278,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,27.0,0,2,211.5,18-29,C,1,27.0,27.0,65.6344,5.358941988364472,3,0,0,False,False,False,False,False,True,False,False,-0.14882664463671416,2.0316232164746784,2.4746366111687697,-0.47454519624983954,2.0089333664952354,0.6792945838081278
0,male,20.0,0,0,4.0125,18-29,C,0,20.0,20.0,4.0125,1.6119347926326877,1,1,0,False,True,False,False,False,True,False,False,-0.6989160015242623,-0.9787097406718207,-1.3942229498762084,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,19.0,0,0,7.775,18-29,S,0,19.0,19.0,7.775,2.1719067693519296,1,1,0,False,True,False,True,False,True,False,False,-0.7775001953653405,-0.7949053180353277,-0.8160407306065733,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,42.0,0,0,227.525,30-44,C,0,42.0,42.0,65.6344,5.4316456135398825,1,1,1,False,False,False,False,True,False,False,False,1.0299362629794604,2.0316232164746784,2.5497045522452972,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,1.0,0,2,15.7417,0-9,C,0,1.0,1.0,15.7417,2.817902613071225,3,0,1,False,True,False,False,True,False,False,False,-2.1920156845047503,-0.4057186884491091,-0.14903715526900022,-0.47454519624983954,2.0089333664952354,0.6792945838081278
0,male,32.0,0,0,7.925,30-44,S,0,32.0,32.0,7.925,2.188856327665703,1,1,0,False,True,False,True,False,True,False,False,0.24409432456867738,-0.7875775669667633,-0.798539974052802,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,35.0,1,0,52.0,30-44,S,0,35.0,35.0,52.0,3.970291913552122,2,0,1,False,False,False,True,False,False,True,False,0.4798469060919123,1.3655599553464393,1.0408277503255374,0.4327933656785018,-0.4736736092984604,0.059159876663617626
0,male,,0,0,7.8958,,S,0,25.0,25.0,7.8958,2.1855792552411137,1,1,0,False,True,False,True,False,True,False,False,-0.30599503231887076,-0.7890040358414437,-0.8019236166026618,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,18.0,0,0,73.5,18-29,S,0,18.0,18.0,65.6344,4.310799125385514,1,1,0,True,False,False,True,False,True,False,False,-0.8560843892064189,2.0316232164746784,1.3924082286355355,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,1.0,5,2,46.9,0-9,S,0,1.0,1.0,46.9,3.8691155044168695,8,0,0,False,True,False,True,False,False,False,False,-2.1920156845047503,1.1164164190152461,0.936361092700485,4.0621476133918675,2.0089333664952354,3.779968119530679
1,female,36.0,0,0,13.0,30-44,S,0,36.0,36.0,13.0,2.6390573296152584,1,1,1,True,False,False,True,True,False,False,False,0.5584310999329906,-0.539655322480331,-0.3336984726090336,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,,0,0,7.7292,,Q,0,25.0,25.0,7.7292,2.1666737276227077,1,1,0,False,True,True,False,False,True,False,False,-0.30599503231887076,-0.7971427246949295,-0.8214439504217126,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,17.0,0,0,12.0,10-17,C,0,17.0,17.0,12.0,2.5649493574615367,1,1,1,True,False,False,False,True,False,False,False,-0.9346685830474972,-0.588506996270761,-0.4102164299119116,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,36.0,1,2,120.0,30-44,S,1,36.0,36.0,65.6344,4.795790545596741,4,0,0,False,False,False,True,False,True,False,False,0.5584310999329906,2.0316232164746784,1.8931715298766851,0.4327933656785018,2.0089333664952354,1.299429290952638
1,male,21.0,0,0,7.7958,18-29,S,0,21.0,21.0,7.7958,2.174274334826008,1,1,0,False,True,False,True,False,True,False,False,-0.620331807683184,-0.7938892032204868,-0.8135961720983267,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,28.0,2,0,7.925,18-29,S,0,28.0,28.0,7.925,2.188856327665703,3,0,0,False,True,False,True,False,True,False,False,-0.07024245079563585,-0.7875775669667633,-0.798539974052802,1.340131927606843,-0.4736736092984604,0.6792945838081278
1,female,23.0,1,0,113.275,18-29,C,1,23.0,23.0,65.6344,4.738607824217808,2,0,1,False,False,False,False,True,False,False,False,-0.4631634200010274,2.0316232164746784,1.834129231109428,0.4327933656785018,-0.4736736092984604,0.059159876663617626
1,female,24.0,0,2,16.7,18-29,S,1,24.0,24.0,16.7,2.8735646395797834,3,0,1,False,True,False,True,False,False,True,False,-0.38457922615994905,-0.35890412945574,-0.09156500424402261,-0.47454519624983954,2.0089333664952354,0.6792945838081278
0,male,22.0,0,0,7.7958,18-29,S,0,22.0,22.0,7.7958,2.174274334826008,1,1,0,False,True,False,True,False,True,False,False,-0.5417476138421057,-0.7938892032204868,-0.8135961720983267,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,female,31.0,0,0,7.8542,30-44,S,0,31.0,31.0,7.8542,2.180891922715322,1,1,1,False,True,False,True,True,False,False,False,0.16551013072759907,-0.7910362654711258,-0.806763380796033,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,46.0,0,0,26.0,45-59,S,0,46.0,46.0,26.0,3.295836866004329,1,1,0,True,False,False,True,False,True,False,False,1.3442730383437738,0.0954164367952591,0.3444394801955362,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
0,male,23.0,0,0,10.5,18-29,S,0,23.0,23.0,10.5,2.4423470353692043,1,1,0,True,False,False,True,False,False,False,True,-0.4631634200010274,-0.661784506956406,-0.5368057694182641,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,female,28.0,0,0,12.65,18-29,S,0,28.0,28.0,12.65,2.613739521630969,1,1,1,True,False,False,True,False,False,True,False,-0.07024245079563585,-0.5567534083069815,-0.35983961362319966,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
1,male,39.0,0,0,7.925,30-44,S,0,39.0,39.0,7.925,2.188856327665703,1,1,0,False,True,False,True,False,True,False,False,0.7941836814562255,-0.7875775669667633,-0.798539974052802,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925
